about (2)	(adverb). ១. ដែលជិតៗ, ស្ទើរតែជិត ២. ដែលនៅក្នុងតំបន់នៃ ៣. (a)(បង្ហាញពីចលនា) នៅគ្រប់ទិសទី (b) (បង្ហាញទីតាំង) នៅគ្រប់ទីកន្លែង (c)ដែលពុំធ្វើអ្វីពិសេសឬមានប្រយោជន៍, លាង (d) ចេញទៅគ្រប់ទិសទី ៤. ដែលធ្វើចលនាដោយបំលាស់ទី ៥. ទល់មុខ, បញ្រ្ចាស to come about បង្កើតឡើង​ to bring about ធ្វើអោយកើតមានឡើង walk about ដើរចច្រប់ turn about បែរក្រោយ, ត្រឡប់ក្រោយ  to be about to កំពុងនឹង about to ជិតនឹង, ហៀបនឹង a about finished ជិតរួចហើយ that's about right ហ្នឹងជិតត្រូវហើយ threr are several men lying about មានមនុស្សច្រើនដេកសំដិលឯនេះខ្លះឯនោះខ្លះ
about (3)	(adjective). ១. (also around) ប្រហែល ២. ស្ទើរតែ,​ ជិត, ហៀបនឹង ៣. (ក្នុងប្រយោគបញ្ជាក់)យ៉ាងប្រាកដ, យ៉ាងច្បាស់ that's (just) about all; that's (just) about it វាជាទីបញ្ចប់នៃប្រធានបទ, សន្ទនា ឬ ​បញ្ជាតែប៉ុណ្ណឹង, អស់ហើយ, ចប់ហើយ That's about it/the size of it នេះជារបៀបដែលខ្ញុំយល់ ឬ វាយតំលៃ
about-face	(noun). (intransitive verb). (Military).1 ក្រោយបែរ(ពាក្យទាហាន) 2 an ~ in his thinking ការប្រែក្រឡាស់ផ្ទុយទៅវិញស្រឡះ
above ground	(adjective). ដែលមាននៅលើដី, ដែលមានជីវិតរស់នៅលើផែនដី He's ~ នៅរស់(សំរាប់អ្វីដែលមានការភ្ញាក់ផ្អើល
above (1)	(preposition). ១. ខ្ពស់ជាង, លើសពី ~ the clouds លើ, ផុតលើ  ២. (a) សំខាន់ជាង ឬ ល្អជាង​ (b) មានឋានៈខ្ពស់ជាង ~ me in rank ធំជាង, ខ្ពស់ជាង ៣. ដោយល្អ, ស្មោះត្រង់ពេក ៤. ហួសពីព្រំដែន ៥. ពីបាក យល់ពេក ៦. (សំឡេង) ឮខ្លាំង ឬច្បាស់ជាង ៧. ស្ថិតនៅជិតជាងប្រភពទីកន្លែង above all ជាពិសេស, សំខាន់ទៅទៀត over and above ជ្រាលជ្រៅ, ក្រៃលែង, ច្រើនជាងនេះ(adverb). ១. ខាងដើម, នៅខាងលើ ២. ច្រើនជាង, លើស ៣. ដោយមានឋានៈខ្ពស់ជាង (noun). the above សេចក្តីខាងលើ open the above board ត្រង់ទៅត្រង់មក
above (2)	(adjective). ដែលនិយាយបញ្ចាក់ ឬសរសេរខាងលើឬខាងដើម the above អ្ចីៗដែលនិយាយបញ្ចាក់ ឬ សរសេរខាងលើ
above-board	(adjective). ត្រង់, ឥតកិច្ចកល
above-mantioned	(adjective). ដែលថ្លែងរួចហើយ
abracadabra	(noun). (interjection). ១. ពាក្យប្រើក្នុងការដឹងរបៀបមើលមិនយល់ដូចជាយ័ន្ត​ (កន្សែងយ័ន្ត) ២. ភាសាមិនត្រឹមត្រូវស្តាប់មិនបាន
abrade	(transitive verb). (intransitive verb). ធ្វើអោយសឹក(ដោយត្រដុស​ ឬ កកិតគ្នា)
abrahamman	(also Abramman /ə'bræmən/) (noun). មនុស្សធ្វើពុត ឬ មនុស្សបន្លំខ្លួន
abraid	(intransitiver verb). រន្ធត់ចិត្ត, ភិតភ័យ, ស្រែកប្រកូក, បាក់កំលាំងឬហួសកំលាំង
abramman	(noun). មនុស្សធ្វើពុត ឬ មនុស្សបន្លំខ្លួន
abrase	(verb). សឹករិចរិលរលោង
abrasion	(noun). ១. by ~ ការសឹក, សំណឹក, រលាត់ ២. an ~ ស្នាមសឹក, កន្លែងកំណត់
abrasive	(adjective). ១. ~ material ដែលធ្វើអោយសឹក ២. ~ personality កែលថ្វើអោយគេជិនឆ្អន់, ដែកធ្ចើអោយគេរាចេញ
abrasive	(noun). វត្ថុសំរាប់ខាត់ឬផ្សឹក
abreast	(adverb). ~ (of sb / sth) ទន្ទឹមគ្នា(adjective). ~ of developments ដែលដឹង​ (ទាន់កាលៈទេសៈ)keep/be abreast of sth ធ្វើអោយដឹងរឿងច្បាស់, តាមដានពត៌មាន ឬទស្សនៈ ឬការរីចំរើនថ្មីជានិច្ច, តាមទានសភាពការណ៍
abreuvoir	(noun). ស្នាមប្រេះក្រហែង
abridge	(transitive verb). សង្ខេប, បំព្រួញabridgement /əbrɪdʒmənt/ [អឹ ' ប្រ៊ីដ្យម៉ឹនថ៍] (noun). an ~ សេចក្តីសង្ខេប​ by ~ ការធ្វើអោយខ្លីឡើង
abridged	(verb). កាត់អោយខ្លី, បំព្រួញអោយខ្លី, សង្ខេប, បន្ថយ
abridgement	(noun). an ~ សេចក្តីសង្ខេប​ by ~ ការធ្វើអោយខ្លីឡើង
abridger	(noun). អ្នកកាត់អោយខ្លី, អ្នកកាត់សាច់រឿង, អ្នកសង្ខេប
abroach	(verb). ហូរហៀរ, ចោះបង្ហូរ(adjective). ដែលបង្ហើរក្លិន, ដែលធ្វើចេញជាតិ, ដែលចាកចេញទៅ
abroad	(adjective). (adverb). ១. ក្រៅប្រទេស, នៅឬទៅបរទេស (Literary) បរទេស ២. ខាងក្រៅផ្ទះ ៣. ដែលនិយាយដោយមនុស្សជាច្រើន
abrogable	(adjective). ដែលអាចលើកលែងបាន, ដែលអាចបដិសេធបាន
abrogate	(transitive verb). លុប​ចោល, ច្រានចោលដកចេញ, បដិសេធចោល, ទុកជាមោឃៈ, និរាករ
abrogation	(noun). ការលើកលែង, ការយកចេញ, ការបដិសេធចោល (law) និរាករណ៍(ការលុបចោល ឬ ទុកជាមោឃៈនូវច្បាប់មានពីមុនមក ដែលធ្វើឡើងជាញឹកញាប់ដោយការលប់ច្បាប់នោះចោលតាមកិច្ចអនុម័តច្បាប់ថ្មីមួយទៀត)
abrook	(noun). ទ្រាំ, ធន់, ស៊ូ
abrupt	(adjective). ១. ឆាប់, ភ្លាម, ភ្លែត ~ stop ង៉ក់, ព្រឹប ~ answer​ ដែលកំបុត, ដែលរហ័ស ២. គ្រោតគ្រាត, ច្រងេងច្រងាង(ចរិយា, វាចា)
abruption	(noun). ការកើតទៅដោយរហ័ស
abruptly	(adjective). បច្ចុប្បទាន់សម័យ, យ៉ាងរហ័ស, ដោយគំរោះគំរើយ, ដោយច្រងេងច្រងាង, យ៉ាងគ្រោតគ្រាត
abscess	(noun). បូស, ខ្ទុះនៅក្នុងបូសabscessed (adjectiv). ដែលមានខ្ទុះ, ដែលកើតបូស
abscession	(noun). ការបាត់ឈឺ, ការធូរស្បើយ
abscissa	(noun). អាប់ស៊ីស
abscission	(noun). ការធ្វើភុជតា
abscond	(intransitive verb).​ ១. ~ (from)... គេចវេសពី, គេចខ្លួន He ~ from the country ភាសខ្លួន ២. ~ with sth រត់គេចខ្លួនដោយវត្ថុខុសច្បាប់ទៅជាមួយ ឧ. He absconded with 80000 pound stolen from his empoyer. គាត់បានរត់គេចខ្លួនដោយលួចយកលុយចំនូន ៨០០០០ ផោនពីថៅកែរបស់គាត់
abseil	(intransitive verb). ចុះ(ជម្រាលចោទដោយប្រើខ្សែពួរពី)(noun. ការចុះ
absence	(noun). ១. (a)រយះពេលឬពេលអវត្តមាន during his absence ពេលដែលគាត់មិននៅ(b) ~ (from...) ការគ្មាន, ការមិននៅ (literary) អវត្តមាន​ ២. ការបាត់បង់, ភាពខ្វះខាត​​ ៣. (Idiom, Idiomatic) absence of mind ការបាត់បង់គំនិតប្រាជ្ញា, គ្មានការប្រុងប្រយ័ត្ន in the absence of proof ដោយគ្មានភស្តុតាង
absent (1)	(adjective). ១. ~ (from sth) (a) ដែលដាច់ពី, ដែលខ្ចាត់ខ្ចាយពី, ដែលមិននៅ, ដែលមិនមានមុខ ~ from school ដែលគេចពី (b) ដែលខ្វះខាត an ~ expression​ ដែលពុំត្រឹមត្រូវ one volume is ~ ឥតមាន, បាត់​ He's ~ today មិនមានទេ (Military). absent without leave (abbreviation AWOL) ឈប់ឥតច្បាប់​ (opposite) present ២. ដែលពុំគិតនូវអ្វីដែលគេនិយាយ, ភ្លឹក
absent (2)	(transitive verb). ~ oneself (from sth) សំរេចចិត្តថាមិនទៅឬមិនចូលរួម, បាត់មុខ, មិនបង្ហាញខ្លួន
absentee	(noun). អ្នកមិនមក, អ្នកអវត្តមាន​ absentee ballot ការបោះឆ្នោតមុន​​ absentee voter អ្នកបោះឆ្នោតមុន absentee voting ការបោះឆ្នោតនៃជនអវត្តមានabsenteeism /,æbsən'ti:ɪzəm/ ['អ៊ែបសេនធីអ៊ីហ្សឹម]​ (noun). ភាពអវត្តមានពីសាលា​ ឬ​ ការងារញឹកញាប់, អវត្តមាននិយម
absentee landlord	(noun). ម្ចាស់ទ្រព្យដែលរស់នៅឆ្ងាយពីទ្រព្យដែលគេជួល
absenteeism	(noun). ភាពអវត្តមានពីសាលា​ ឬ​ ការងារញឹកញាប់, អវត្តមាននិយម
absentminded	(adjective). ដែលភ្លេចភ្លាំងច្រើន, ដែលភាំងៗ
